SALL1_02	ENSG00000103449	to_protein
RSRFC4_01	ENSG00000068305	to_protein
NERF_Q2	ENSG00000109381	to_protein
ZNF671_02	ENSG00000083814	to_protein
SPI1_03	ENSG00000066336	to_protein
E2F1EOMES_02	ENSG00000101412	to_protein
MEIS1_01	ENSG00000143995	to_protein
FOXG1_06	ENSG00000176165	to_protein
ELK1HOXA1_01	ENSG00000126767	to_protein
ZNF367_01	ENSG00000165244	to_protein
LEF1TCF1_Q4	ENSG00000081059	to_protein
JUNFRA2_02	ENSG00000075426	to_protein
POU2F2_09	ENSG00000028277	to_protein
SOX_Q4	ENSG00000171056	to_protein
PLZFB_Q3	ENSG00000109906	to_protein
NFATC1_03	ENSG00000131196	to_protein
EGR1_11	ENSG00000120738	to_protein
ESRRG_02	ENSG00000196482	to_protein
TBX1_01	ENSG00000184058	to_protein
GFI1_Q6_01	ENSG00000162676	to_protein
GCM2TEF_01	ENSG00000124827	to_protein
ZNF189_02	ENSG00000136870	to_protein
KLF_Q3	ENSG00000163884	to_protein
HNF1B_04	ENSG00000275410	to_protein
TBP_Q6_01	ENSG00000112592	to_protein
FOXO1_Q5	ENSG00000176165	to_protein
YB1_Q4	ENSG00000065978	to_protein
ZNF519_02	ENSG00000175322	to_protein
PRDM1_03	ENSG00000057657	to_protein
FOXP2_01	ENSG00000128573	to_protein
GCM2ELK1_01	ENSG00000126767	to_protein
DBX1_01	ENSG00000109851	to_protein
SOX9_07	ENSG00000125398	to_protein
TBX20_01	ENSG00000164532	to_protein
ZNF647_02	ENSG00000196150	to_protein
EMX1_01	ENSG00000135638	to_protein
ZNF429_01	ENSG00000197013	to_protein
ZNF35_04	ENSG00000169981	to_protein
ERFHES7_02	ENSG00000105722	to_protein
MAF_Q6_01	ENSG00000197063	to_protein
SMAR1_Q3	ENSG00000172530	to_protein
CHOP10_01	ENSG00000175197	to_protein
GCM2TBX21_02	ENSG00000124827	to_protein
ZFP64_04	ENSG00000020256	to_protein
AP1_01	ENSG00000130522	to_protein
ZNF107_03	ENSG00000196247	to_protein
AML_Q4	ENSG00000124813	to_protein
EGR3_01	ENSG00000179388	to_protein
RXRRAR_01	ENSG00000186350	to_protein
AIRE_02	ENSG00000160224	to_protein
RHOXF1_01	ENSG00000101883	to_protein
MEIS1BHOXA9PBX1A_01	ENSG00000185630	to_protein
NFY_Q6	ENSG00000066136	to_protein
AP1_02	ENSG00000170345	to_protein
ZNF780A_02	ENSG00000197782	to_protein
HNF4A_03	ENSG00000101076	to_protein
ZNF777_02	ENSG00000196453	to_protein
JUNDFRA2_02	ENSG00000130522	to_protein
PAX4_05	ENSG00000106331	to_protein
GCM1NHLH1_01	ENSG00000171786	to_protein
GATA2_Q5	ENSG00000179348	to_protein
TFIII_Q6_01	ENSG00000263001	to_protein
LEF1_Q4	ENSG00000138795	to_protein
ZNF562_01	ENSG00000171466	to_protein
MAF_Q6_01	ENSG00000204103	to_protein
RFX3ETV7_01	ENSG00000080298	to_protein
DEC1_Q3	ENSG00000134107	to_protein
CDX2_03	ENSG00000165556	to_protein
RORA1_01	ENSG00000069667	to_protein
ETS1_B	ENSG00000134954	to_protein
MYC_Q2	ENSG00000125952	to_protein
ELF1_Q5	ENSG00000120690	to_protein
HAIRYLIKE_Q3	ENSG00000187821	to_protein
DEC_Q1	ENSG00000123095	to_protein
PBX1_04	ENSG00000185630	to_protein
AML_Q6	ENSG00000067955	to_protein
ZNF264_02	ENSG00000083844	to_protein
THAP1_03	ENSG00000131931	to_protein
DR1_Q3	ENSG00000186350	to_protein
HOXD12ETV4_01	ENSG00000170178	to_protein
GCM1ONECUT2_01	ENSG00000137270	to_protein
NUR77_Q5	ENSG00000123358	to_protein
LTF_Q6	ENSG00000012223	to_protein
NR2F1_02	ENSG00000175745	to_protein
ZNF701_01	ENSG00000167562	to_protein
GCM2SOX15_01	ENSG00000124827	to_protein
ETS_Q4	ENSG00000105722	to_protein
SHOX2_03	ENSG00000168779	to_protein
ETV2TEF_01	ENSG00000167074	to_protein
ZNF471_01	ENSG00000196263	to_protein
YY2_03	ENSG00000230797	to_protein
ZNF729_09	ENSG00000196350	to_protein
NRF2_Q4	ENSG00000116044	to_protein
T3RALPHA_Q6	ENSG00000126351	to_protein
YY1_03	ENSG00000100811	to_protein
SMAD5_Q5	ENSG00000113658	to_protein
NRL_01	ENSG00000129535	to_protein
SMAD_Q6	ENSG00000170365	to_protein
RUSH1A_02	ENSG00000071794	to_protein
VDRRXRALPHA_Q6	ENSG00000186350	to_protein
RARA_09	ENSG00000131759	to_protein
HOXB2ELK1_02	ENSG00000173917	to_protein
ZNF208_05	ENSG00000160321	to_protein
DEC2_Q3	ENSG00000123095	to_protein
TEAD4TBX21_01	ENSG00000073861	to_protein
P54NRB_Q5	ENSG00000147140	to_protein
DRGX_01	ENSG00000165606	to_protein
ZIM3_02	ENSG00000141946	to_protein
ZNF613_02	ENSG00000176024	to_protein
TCF12_01	ENSG00000140262	to_protein
MYB_Q5_01	ENSG00000118513	to_protein
ZFP192_01	ENSG00000198315	to_protein
GATA1_05	ENSG00000102145	to_protein
ZNF33A_03	ENSG00000189180	to_protein
MAF_Q6_01	ENSG00000123405	to_protein
TST1_01	ENSG00000185668	to_protein
HSF1_01	ENSG00000185122	to_protein
AHRHIF_Q6	ENSG00000100644	to_protein
SRY_08	ENSG00000184895	to_protein
TEAD4GATA3_01	ENSG00000197905	to_protein
GRHL1_02	ENSG00000134317	to_protein
HNF4_Q6	ENSG00000175745	to_protein
EBOX_Q6_01	ENSG00000158773	to_protein
ZNF425_02	ENSG00000204947	to_protein
EGR2_02	ENSG00000122877	to_protein
ZNF642_02	ENSG00000187815	to_protein
NCX_02	ENSG00000115297	to_protein
POU2F1SOX15_01	ENSG00000143190	to_protein
PITX1TBX21_01	ENSG00000073861	to_protein
P53DECAMER_Q2	ENSG00000141510	to_protein
HOXD12ELK1_01	ENSG00000170178	to_protein
MGADLX2_01	ENSG00000174197	to_protein
FOXC2_03	ENSG00000176692	to_protein
ZNF224_04	ENSG00000267680	to_protein
SMAD_Q4	ENSG00000137834	to_protein
ZNF515_02	ENSG00000107249	to_protein
ZNF496_01	ENSG00000162714	to_protein
ETV5DLX2_01	ENSG00000115844	to_protein
AML2_01	ENSG00000020633	to_protein
SOX_Q4	ENSG00000181449	to_protein
CTCF_Q3_01	ENSG00000102974	to_protein
HNF3_Q6	ENSG00000170608	to_protein
BCL11A_02	ENSG00000119866	to_protein
ZNF559_02	ENSG00000270011	to_protein
TEAD4HES7_03	ENSG00000179111	to_protein
ZNF626_01	ENSG00000188171	to_protein
ZNF91_06	ENSG00000167232	to_protein
ZNF816A_04	ENSG00000180257	to_protein
ZNF515_01	ENSG00000107249	to_protein
ZNF28_04	ENSG00000198538	to_protein
ETV2DRGX_01	ENSG00000165606	to_protein
GCM1FIGLA_01	ENSG00000183733	to_protein
ZNF526_02	ENSG00000167625	to_protein
SPI1_07	ENSG00000066336	to_protein
TFAP4ETV1_01	ENSG00000090447	to_protein
OCTAMER_02	ENSG00000184486	to_protein
EGR1_12	ENSG00000120738	to_protein
TEAD4GSC2_01	ENSG00000197905	to_protein
ZN337_03	ENSG00000130684	to_protein
DR4_Q2	ENSG00000172819	to_protein
LIM1_01	ENSG00000273706	to_protein
ELF1_02	ENSG00000120690	to_protein
TFAP4DLX3_01	ENSG00000064195	to_protein
GLI2_04	ENSG00000074047	to_protein
ZBTB12_05	ENSG00000204366	to_protein
NR3C1_07	ENSG00000113580	to_protein
ZNF425_01	ENSG00000204947	to_protein
AP2_Q6_01	ENSG00000087510	to_protein
FREAC4_01	ENSG00000251493	to_protein
SRF_11	ENSG00000112658	to_protein
CREB_Q3	ENSG00000115966	to_protein
TFE_Q6	ENSG00000105967	to_protein
E2F3ONECUT2_01	ENSG00000112242	to_protein
STAT_01	ENSG00000170581	to_protein
ZNF574_03	ENSG00000105732	to_protein
ZNF135_05	ENSG00000176293	to_protein
ZNF419_01	ENSG00000105136	to_protein
SPIC_02	ENSG00000166211	to_protein
EBOX_Q6_01	ENSG00000139352	to_protein
AHRARNT_02	ENSG00000283321	to_protein
ERFNHLH1_01	ENSG00000105722	to_protein
ZNF460_02	ENSG00000197714	to_protein
ERR1_Q2_01	ENSG00000173153	to_protein
AP1_Q4_01	ENSG00000130522	to_protein
ZNF19_01	ENSG00000157429	to_protein
ZNF808_04	ENSG00000198482	to_protein
E2F_Q4_03	ENSG00000101412	to_protein
SPDEF_06	ENSG00000124664	to_protein
KLF_Q3	ENSG00000155090	to_protein
E2F_Q4_01	ENSG00000205250	to_protein
ZNF658_01	ENSG00000274349	to_protein
USF1_03	ENSG00000158773	to_protein
ZNF100_02	ENSG00000197020	to_protein
GATA2_01	ENSG00000179348	to_protein
NMYC_01	ENSG00000134323	to_protein
ETV2SOX15_04	ENSG00000129194	to_protein
HOXB2PAX9_01	ENSG00000173917	to_protein
RXRRAR_01	ENSG00000131759	to_protein
ONECUT2_01	ENSG00000119547	to_protein
PITX3_Q3_01	ENSG00000107859	to_protein
TFE_Q6	ENSG00000068323	to_protein
ESE1_Q6	ENSG00000163435	to_protein
PITX1EOMES_01	ENSG00000069011	to_protein
E12_Q6	ENSG00000071564	to_protein
TFEA_Q6	ENSG00000068323	to_protein
OCT_Q6	ENSG00000198914	to_protein
NR3C1_01	ENSG00000113580	to_protein
ERFETV7_01	ENSG00000010030	to_protein
OLIG1_01	ENSG00000184221	to_protein
ELK1ETV7_01	ENSG00000126767	to_protein
PAX2_05	ENSG00000075891	to_protein
NR1D2_01	ENSG00000174738	to_protein
LMX1_Q2	ENSG00000162761	to_protein
ZNF732_03	ENSG00000186777	to_protein
KLF8_Q5	ENSG00000102349	to_protein
ZNF16_03	ENSG00000170631	to_protein
FOXJ2_04	ENSG00000065970	to_protein
STAT_Q6	ENSG00000115415	to_protein
ZNF521_03	ENSG00000198795	to_protein
OTP_01	ENSG00000171540	to_protein
HEN1_01	ENSG00000171786	to_protein
ZNF548_01	ENSG00000188785	to_protein
ETV2NHLH1_02	ENSG00000105672	to_protein
TBX1_06	ENSG00000184058	to_protein
GCM1TBX21_02	ENSG00000137270	to_protein
GTF3C2_02	ENSG00000115207	to_protein
MYOGNF1_01	ENSG00000141905	to_protein
E2A_Q6	ENSG00000071564	to_protein
POU2F1_Q4_01	ENSG00000143190	to_protein
ZNF788_03	ENSG00000214189	to_protein
HOXA3_01	ENSG00000105997	to_protein
USF1_Q4	ENSG00000105698	to_protein
GATA2_07	ENSG00000179348	to_protein
IRF_Q6_01	ENSG00000126456	to_protein
RARG_02	ENSG00000172819	to_protein
PBX3_02	ENSG00000167081	to_protein
TBP_Q6	ENSG00000148835	to_protein
PKNOX2_01	ENSG00000165495	to_protein
BHLHE22_01	ENSG00000180828	to_protein
E2A_Q2	ENSG00000071564	to_protein
MOK2_04	ENSG00000196793	to_protein
ZNF536_02	ENSG00000198597	to_protein
POU1F1_03	ENSG00000064835	to_protein
ZNF263_02	ENSG00000006194	to_protein
ZNF483_03	ENSG00000173258	to_protein
E2F_02	ENSG00000133740	to_protein
GCM1HOXA13_01	ENSG00000106031	to_protein
ZIPRO1_06	ENSG00000166529	to_protein
HOXB3_01	ENSG00000120093	to_protein
DLX2_Q6	ENSG00000115844	to_protein
TBX21_01	ENSG00000073861	to_protein
ALF_01	ENSG00000242441	to_protein
HFH3_01	ENSG00000168269	to_protein
ZNF736_02	ENSG00000234444	to_protein
MYC_Q2	ENSG00000136997	to_protein
MZF1_02	ENSG00000099326	to_protein
ZNF499_01	ENSG00000119574	to_protein
HNF1B_Q6_01	ENSG00000275410	to_protein
TEAD4ETV1_01	ENSG00000006468	to_protein
CUX1HOXB13_01	ENSG00000257923	to_protein
AP1_Q4_01	ENSG00000125740	to_protein
E2A_Q6_02	ENSG00000071564	to_protein
RFX5_03	ENSG00000143390	to_protein
PRD51_01	ENSG00000137185	to_protein
GCM2SOX15_01	ENSG00000129194	to_protein
ZNF174_01	ENSG00000103343	to_protein
OLIG3_01	ENSG00000177468	to_protein
AMEF2_Q6	ENSG00000068305	to_protein
JUNFOSB_01	ENSG00000177606	to_protein
FOXO1ETV4_02	ENSG00000175832	to_protein
MTERF_01	ENSG00000127989	to_protein
HNF1_Q6_01	ENSG00000275410	to_protein
ETV2FOXI1_03	ENSG00000168269	to_protein
AP1FJ_Q2	ENSG00000177606	to_protein
ZFP1_04	ENSG00000184517	to_protein
ALX4_05	ENSG00000052850	to_protein
OCT1_07	ENSG00000143190	to_protein
AP1_Q6_01	ENSG00000170345	to_protein
E2F_Q4_03	ENSG00000205250	to_protein
IRF_Q6	ENSG00000185507	to_protein
ZNF774_01	ENSG00000196391	to_protein
GABP_B	ENSG00000104064	to_protein
MEIS1DLX2_01	ENSG00000115844	to_protein
ZNF676_04	ENSG00000196109	to_protein
E2F3FOXO6_01	ENSG00000112242	to_protein
RXRA_09	ENSG00000186350	to_protein
GMEB2_03	ENSG00000101216	to_protein
GCNF_Q3	ENSG00000148200	to_protein
ZNF805_03	ENSG00000204524	to_protein
ZNF134_02	ENSG00000213762	to_protein
BHLHA15_01	ENSG00000180535	to_protein
FOXG1_02	ENSG00000176165	to_protein
OTX2_04	ENSG00000165588	to_protein
HOXD8_03	ENSG00000175879	to_protein
ZNF418_01	ENSG00000196724	to_protein
PBX_Q3	ENSG00000204304	to_protein
SOX_Q4	ENSG00000143842	to_protein
SOX4_01	ENSG00000124766	to_protein
CREB_Q2_01	ENSG00000118260	to_protein
GLI2_05	ENSG00000074047	to_protein
ARP1_01	ENSG00000185551	to_protein
EHF_Q6	ENSG00000135373	to_protein
NANOG_Q3	ENSG00000111704	to_protein
ZNF770_02	ENSG00000198146	to_protein
HNF4_Q6	ENSG00000164749	to_protein
TCF3_06	ENSG00000071564	to_protein
HNF6_Q6	ENSG00000119547	to_protein
SOX_Q4	ENSG00000164736	to_protein
CEBPB_01	ENSG00000172216	to_protein
NFAT1_Q4	ENSG00000101096	to_protein
KLF16_01	ENSG00000129911	to_protein
CEBP_Q3	ENSG00000153879	to_protein
FOXO1_04	ENSG00000150907	to_protein
SP8_02	ENSG00000164651	to_protein
ETS1_02	ENSG00000134954	to_protein
ETS_B	ENSG00000157557	to_protein
HOXB13ONECUT2_01	ENSG00000159184	to_protein
ZNF778_01	ENSG00000170100	to_protein
ZNF30_02	ENSG00000168661	to_protein
EN1_08	ENSG00000163064	to_protein
LRF_Q3	ENSG00000178951	to_protein
RAD21_04	ENSG00000164754	to_protein
SMC3_02	ENSG00000108055	to_protein
TAL1BETAITF2_01	ENSG00000196628	to_protein
MEIS1ELF1_01	ENSG00000120690	to_protein
GCM1ELK1_01	ENSG00000137270	to_protein
ZNF483_01	ENSG00000173258	to_protein
MYB_Q3	ENSG00000118513	to_protein
CUX1SOX15_01	ENSG00000129194	to_protein
BATF_03	ENSG00000156127	to_protein
MYBL2_05	ENSG00000101057	to_protein
E2F_Q4_01	ENSG00000101412	to_protein
CUX1_07	ENSG00000257923	to_protein
OCT_Q6	ENSG00000110777	to_protein
HOXB13TBX3_01	ENSG00000159184	to_protein
FOXO3_05	ENSG00000118689	to_protein
VDRRXRALPHA_Q6	ENSG00000111424	to_protein
COUP_01	ENSG00000101076	to_protein
FLI1FIGLA_01	ENSG00000151702	to_protein
NR2F6_01	ENSG00000160113	to_protein
GLI_Q3	ENSG00000043355	to_protein
LHX2_02	ENSG00000106689	to_protein
EGR4_01	ENSG00000135625	to_protein
ZNF700_03	ENSG00000196757	to_protein
ELK1_08	ENSG00000126767	to_protein
CTCF_15	ENSG00000102974	to_protein
ERFHOXB13_01	ENSG00000159184	to_protein
HOXB9_01	ENSG00000170689	to_protein
E2F1HES7_02	ENSG00000101412	to_protein
NFE2_01	ENSG00000198517	to_protein
TEAD4_01	ENSG00000197905	to_protein
MEIS2_06	ENSG00000134138	to_protein
ERFDLX2_01	ENSG00000115844	to_protein
RFX3BHLHA15_01	ENSG00000080298	to_protein
TFAP4ETV4_01	ENSG00000175832	to_protein
TEAD4ESRRB_01	ENSG00000197905	to_protein
GCM2DLX3_01	ENSG00000124827	to_protein
ZNF91_03	ENSG00000167232	to_protein
NFE2_04	ENSG00000123405	to_protein
GCM2MAX_01	ENSG00000125952	to_protein
ZNF729_01	ENSG00000196350	to_protein
ZNF621_01	ENSG00000172888	to_protein
MEIS1EOMES_01	ENSG00000163508	to_protein
ZNF727_01	ENSG00000214652	to_protein
HZF12_01	ENSG00000181896	to_protein
HOMEZ_03	ENSG00000215271	to_protein
EFC_Q6	ENSG00000143390	to_protein
FRA1_Q5	ENSG00000175592	to_protein
GATA1_02	ENSG00000102145	to_protein
CEBPGELF1_01	ENSG00000153879	to_protein
HMGIY_01	ENSG00000137309	to_protein
STAF_02	ENSG00000166478	to_protein
HAIRYLIKE_Q3	ENSG00000123095	to_protein
MEF2_Q6_02	ENSG00000068305	to_protein
ZNF96_01	ENSG00000158691	to_protein
ZNF70_02	ENSG00000187792	to_protein
POU5F1B_02	ENSG00000212993	to_protein
BARX2_01	ENSG00000043039	to_protein
ATF4CEBPD_01	ENSG00000221869	to_protein
OCT_Q6	ENSG00000143190	to_protein
ZNF91_08	ENSG00000167232	to_protein
SMAD2SMAD3SMAD4_01	ENSG00000141646	to_protein
RORC_01	ENSG00000143365	to_protein
MYBL2_02	ENSG00000101057	to_protein
NMYC_02	ENSG00000134323	to_protein
MYBL1MAX_02	ENSG00000125952	to_protein
GCM1FOXO1_01	ENSG00000137270	to_protein
HOXD12TBX21_01	ENSG00000073861	to_protein
PLAG1_04	ENSG00000181690	to_protein
NFY_Q6_01	ENSG00000120837	to_protein
CUX1HOXA13_01	ENSG00000257923	to_protein
PRDM9_01	ENSG00000164256	to_protein
ROAZ_01	ENSG00000102935	to_protein
SOX9_02	ENSG00000125398	to_protein
TBP_Q6	ENSG00000147133	to_protein
MAF_Q6_01	ENSG00000082641	to_protein
ELK1EOMES_03	ENSG00000163508	to_protein
MEF2_Q6_03	ENSG00000081189	to_protein
KLF_Q3	ENSG00000119138	to_protein
PEBP_Q6	ENSG00000067955	to_protein
MTF1_07	ENSG00000188786	to_protein
ERFONECUT2_01	ENSG00000119547	to_protein
CT53_01	ENSG00000197279	to_protein
AP1_01	ENSG00000170345	to_protein
SIN3A_01	ENSG00000169375	to_protein
ZNF708_01	ENSG00000182141	to_protein
AR_10	ENSG00000169083	to_protein
EGR_Q6	ENSG00000120738	to_protein
ZNF713_03	ENSG00000178665	to_protein
PRX2_Q2	ENSG00000167157	to_protein
HOXA3_08	ENSG00000105997	to_protein
TRF1_01	ENSG00000147601	to_protein
TEAD4ETV4_01	ENSG00000197905	to_protein
TBP_Q6	ENSG00000130699	to_protein
DR4_Q2	ENSG00000175745	to_protein
GLI_Q2	ENSG00000074047	to_protein
FIZ1_02	ENSG00000179943	to_protein
GIOT1_01	ENSG00000197808	to_protein
ZNF721_03	ENSG00000182903	to_protein
FLI1DLX2_01	ENSG00000115844	to_protein
OCT2_Q6	ENSG00000028277	to_protein
ETS_Q4	ENSG00000120690	to_protein
ZNF546_02	ENSG00000187187	to_protein
TEAD4ELF1_01	ENSG00000197905	to_protein
PPARARXRA_01	ENSG00000186951	to_protein
NR1NR2_Q3	ENSG00000186350	to_protein
HNF1_02	ENSG00000135100	to_protein
ZNF690_01	ENSG00000140265	to_protein
BATF3_02	ENSG00000123685	to_protein
AP2_Q4	ENSG00000137203	to_protein
CEBP_Q2_01	ENSG00000092067	to_protein
E2F3TBX21_01	ENSG00000073861	to_protein
ZNF175_04	ENSG00000105497	to_protein
ETV2FOXO6_01	ENSG00000105672	to_protein
ZNF555_03	ENSG00000186300	to_protein
CEBP_Q2	ENSG00000245848	to_protein
HIF1A_Q3	ENSG00000100644	to_protein
ERG_04	ENSG00000157554	to_protein
CEBPG_Q6_01	ENSG00000153879	to_protein
ESX1_03	ENSG00000123576	to_protein
E2F_Q6_01	ENSG00000165891	to_protein
TAL1ALPHAE47_01	ENSG00000071564	to_protein
FOXA1_07	ENSG00000129514	to_protein
ZNF585A_02	ENSG00000196967	to_protein
HOXD12_03	ENSG00000170178	to_protein
BCL6B_06	ENSG00000161940	to_protein
NFATC1_02	ENSG00000131196	to_protein
DR4_Q2	ENSG00000185551	to_protein
ZNF629_01	ENSG00000102870	to_protein
ETV2_01	ENSG00000105672	to_protein
YY1_06	ENSG00000100811	to_protein
HOXD12ETV4_01	ENSG00000175832	to_protein
S8_01	ENSG00000167157	to_protein
AP1_Q6_01	ENSG00000177606	to_protein
NFYB_01	ENSG00000120837	to_protein
ETS_Q6	ENSG00000010030	to_protein
ZNF880_03	ENSG00000221923	to_protein
NMYC_Q3	ENSG00000134323	to_protein
SOX_Q6	ENSG00000134532	to_protein
ZNF484_02	ENSG00000127081	to_protein
SMC3_01	ENSG00000108055	to_protein
OCT_Q6	ENSG00000204531	to_protein
HOXC8_Q3	ENSG00000037965	to_protein
NET_Q6_01	ENSG00000111145	to_protein
ZNF66_02	ENSG00000160229	to_protein
GCM2EOMES_01	ENSG00000163508	to_protein
EVI1_10	ENSG00000085276	to_protein
MATH1_Q2	ENSG00000172238	to_protein
FLI1ONECUT2_01	ENSG00000119547	to_protein
HNF3A_01	ENSG00000129514	to_protein
ZNF544_01	ENSG00000198131	to_protein
OTX2_Q3_01	ENSG00000165588	to_protein
HOXB2_03	ENSG00000173917	to_protein
FOXP3_Q6	ENSG00000049768	to_protein
AP1_01	ENSG00000177606	to_protein
PITX1_04	ENSG00000069011	to_protein
NFYA_Q5	ENSG00000001167	to_protein
E2F1_Q4	ENSG00000101412	to_protein
PEBP_Q6	ENSG00000159216	to_protein
ZNF836_05	ENSG00000196267	to_protein
ELK1_04	ENSG00000126767	to_protein
ZNF836_01	ENSG00000196267	to_protein
CREB_02	ENSG00000118260	to_protein
KLF_Q3	ENSG00000129911	to_protein
E2F_Q4_03	ENSG00000112242	to_protein
VSX1_01	ENSG00000100987	to_protein
ZNF345_02	ENSG00000251247	to_protein
AP2GAMMA_Q4	ENSG00000087510	to_protein
NFE2_01	ENSG00000123405	to_protein
ZNF235_02	ENSG00000159917	to_protein
PPARA_02	ENSG00000186350	to_protein
FOSJUN_02	ENSG00000170345	to_protein
MAZ_Q6	ENSG00000103495	to_protein
ZNF623_02	ENSG00000183309	to_protein
PBX_Q5	ENSG00000185630	to_protein
TAF1_06	ENSG00000147133	to_protein
TFAP2CETV7_01	ENSG00000087510	to_protein
ELK1EVX1_01	ENSG00000126767	to_protein
FOXO1HOXB13_01	ENSG00000150907	to_protein
AP2GAMMA_Q5	ENSG00000087510	to_protein
MYCMAX_02	ENSG00000136997	to_protein
AP1_Q4_01	ENSG00000170345	to_protein
AHRHIF_Q6	ENSG00000172379	to_protein
ZNF43_01	ENSG00000198521	to_protein
GATA_Q6	ENSG00000102145	to_protein
POU4F1_Q6	ENSG00000152192	to_protein
ZNF651_01	ENSG00000114853	to_protein
FOXO4_03	ENSG00000184481	to_protein
SOX10_07	ENSG00000100146	to_protein
OVOL_Q6	ENSG00000172818	to_protein
JUNDFRA2_01	ENSG00000075426	to_protein
ZNF44_03	ENSG00000197857	to_protein
WT1_Q4	ENSG00000184937	to_protein
ZNF390_01	ENSG00000187987	to_protein
CJUN_Q6	ENSG00000177606	to_protein
GCM1TBX21_02	ENSG00000073861	to_protein
CTCF_14	ENSG00000102974	to_protein
ZSCAN4_05	ENSG00000180532	to_protein
SP1_Q6_01	ENSG00000185591	to_protein
HOXD10_Q2	ENSG00000128710	to_protein
ZNF227_02	ENSG00000131115	to_protein
ERFCEBPD_01	ENSG00000105722	to_protein
ZNF283_03	ENSG00000167637	to_protein
NFE2MAF_01	ENSG00000123405	to_protein
MNX1_02	ENSG00000130675	to_protein
HOXA11_01	ENSG00000005073	to_protein
ZNF143_05	ENSG00000166478	to_protein
E2F2_05	ENSG00000007968	to_protein
ZNF343_02	ENSG00000088876	to_protein
HSF1_Q6	ENSG00000185122	to_protein
HNF3_Q6	ENSG00000129514	to_protein
ZNF697_01	ENSG00000143067	to_protein
MAFF_02	ENSG00000185022	to_protein
ETSLIKE_Q4	ENSG00000154727	to_protein
ZNF254_01	ENSG00000213096	to_protein
PBX4HOXA10_01	ENSG00000105717	to_protein
ZNF545_03	ENSG00000181007	to_protein
BRACH_01	ENSG00000164458	to_protein
EMX1_04	ENSG00000135638	to_protein
SMAD1_01	ENSG00000170365	to_protein
GCMA_Q4	ENSG00000137270	to_protein
BRCA_01	ENSG00000105698	to_protein
ZNF513_01	ENSG00000163795	to_protein
GLI2_Q3	ENSG00000074047	to_protein
FLI1_05	ENSG00000151702	to_protein
ISL1_Q3	ENSG00000016082	to_protein
CREBATF_Q6	ENSG00000123268	to_protein
SP6_01	ENSG00000189120	to_protein
EWSR1FLI1_01	ENSG00000182944	to_protein
HOXA3_02	ENSG00000105997	to_protein
CLOCKBMAL_Q6	ENSG00000029153	to_protein
ETV2HOXA2_02	ENSG00000105996	to_protein
GATA2_02	ENSG00000179348	to_protein
DUX4_02	ENSG00000260596	to_protein
ZBTB5_01	ENSG00000168795	to_protein
ZBTB49_02	ENSG00000168826	to_protein
HEN2_Q2	ENSG00000177551	to_protein
ZNF714_01	ENSG00000160352	to_protein
ZNF355P_02	ENSG00000168122	to_protein
BLIMP1_Q6	ENSG00000057657	to_protein
ZNF92_03	ENSG00000146757	to_protein
HMX3_02	ENSG00000188620	to_protein
E2F1_Q4_02	ENSG00000101412	to_protein
POU2F1EOMES_01	ENSG00000163508	to_protein
NKX23_01	ENSG00000119919	to_protein
HES1_Q2	ENSG00000114315	to_protein
ALPHACP1_01	ENSG00000120837	to_protein
CETS1P54_01	ENSG00000134954	to_protein
ZBTB42_01	ENSG00000179627	to_protein
ZNF780B_02	ENSG00000128000	to_protein
NKX63_01	ENSG00000165066	to_protein
OZF_01	ENSG00000167635	to_protein
CREBP1CJUN_01	ENSG00000115966	to_protein
E2A_Q6	ENSG00000129152	to_protein
PRRX2_06	ENSG00000167157	to_protein
TATA_C	ENSG00000178913	to_protein
PBX1_Q3	ENSG00000185630	to_protein
LXR_Q3	ENSG00000131408	to_protein
NET_02	ENSG00000111145	to_protein
POU3F2_04	ENSG00000184486	to_protein
ZNF426_05	ENSG00000130818	to_protein
JUNDFRA2_02	ENSG00000075426	to_protein
ZNF99_03	ENSG00000213973	to_protein
SP2_04	ENSG00000167182	to_protein
MYBL1ELF1_01	ENSG00000120690	to_protein
ER71_Q2_01	ENSG00000105672	to_protein
NF1_Q6	ENSG00000162599	to_protein
ZNF768_01	ENSG00000169957	to_protein
ZNF21_03	ENSG00000147118	to_protein
SRF_Q3	ENSG00000112658	to_protein
MYCMAX_01	ENSG00000125952	to_protein
MEIS1HOXB13_01	ENSG00000159184	to_protein
ZNF251_01	ENSG00000198169	to_protein
POU2F1_Q4	ENSG00000143190	to_protein
EBOX_Q6_01	ENSG00000105698	to_protein
CP2_01	ENSG00000135457	to_protein
SOX_Q6	ENSG00000125398	to_protein
PMX2A_01	ENSG00000165462	to_protein
TRPS1_Q3	ENSG00000104447	to_protein
AHR_01	ENSG00000106546	to_protein
NKX25_Q5	ENSG00000183072	to_protein
ZNF778_02	ENSG00000170100	to_protein
ZNF17_03	ENSG00000186272	to_protein
TBX1_03	ENSG00000184058	to_protein
RUNX2_03	ENSG00000124813	to_protein
GKLF_Q4	ENSG00000136826	to_protein
MLX_01	ENSG00000108788	to_protein
ZNF45_02	ENSG00000124459	to_protein
E2F4_03	ENSG00000205250	to_protein
SMAD_Q4	ENSG00000120693	to_protein
IRF2_01	ENSG00000168310	to_protein
ELF1_03	ENSG00000120690	to_protein
ER_Q6_02	ENSG00000140009	to_protein
IRF4_07	ENSG00000137265	to_protein
ZIC1_01	ENSG00000152977	to_protein
